case_id,variant,shape,motion,res,success,cost,steps,expand_count,runtime_ms,img_path
5,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,28.278820596099706,3,3,56.5,runs/2025-11-13_12-32-41/case_0005/ExactRobot_UpSidewaysDiagonal_RegularRes.png
6,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,20.223748416156685,2,2,71.92,runs/2025-11-13_12-32-41/case_0006/ExactRobot_VaryingLength_RegularRes.png
6,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,20.223748416156685,2,2,20.23,runs/2025-11-13_12-32-41/case_0006/ExactRobot_UpSideways_RegularRes.png
6,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,20.223748416156685,2,2,27.24,runs/2025-11-13_12-32-41/case_0006/ExactRobot_UpSidewaysDiagonal_RegularRes.png
7,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,38.2126704035519,4,4,235.6,runs/2025-11-13_12-32-41/case_0007/ExactRobot_VaryingLength_RegularRes.png
7,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,38.2126704035519,4,4,57.0,runs/2025-11-13_12-32-41/case_0007/ExactRobot_UpSideways_RegularRes.png
7,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,36.655372563111094,4,4,86.47,runs/2025-11-13_12-32-41/case_0007/ExactRobot_UpSidewaysDiagonal_RegularRes.png
8,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,118.55294535724684,11,11,782.7,runs/2025-11-13_12-32-41/case_0008/ExactRobot_VaryingLength_RegularRes.png
8,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,118.55294535724684,11,11,195.23,runs/2025-11-13_12-32-41/case_0008/ExactRobot_UpSideways_RegularRes.png
8,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,101.7905587382335,9,9,255.41,runs/2025-11-13_12-32-41/case_0008/ExactRobot_UpSidewaysDiagonal_RegularRes.png
9,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,119.23154621172782,11,11,824.6,runs/2025-11-13_12-32-41/case_0009/ExactRobot_VaryingLength_RegularRes.png
9,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,119.23154621172782,11,11,213.33,runs/2025-11-13_12-32-41/case_0009/ExactRobot_UpSideways_RegularRes.png
9,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,103.45287302312461,10,10,295.1,runs/2025-11-13_12-32-41/case_0009/ExactRobot_UpSidewaysDiagonal_RegularRes.png
10,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,87.34166406412633,9,9,561.01,runs/2025-11-13_12-32-41/case_0010/ExactRobot_VaryingLength_RegularRes.png
10,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,84.7648230602334,8,8,136.27,runs/2025-11-13_12-32-41/case_0010/ExactRobot_UpSideways_RegularRes.png
10,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,75.18036235521637,7,7,183.38,runs/2025-11-13_12-32-41/case_0010/ExactRobot_UpSidewaysDiagonal_RegularRes.png
11,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,108.36931687685298,10,10,604.98,runs/2025-11-13_12-32-41/case_0011/ExactRobot_VaryingLength_RegularRes.png
11,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,108.36931687685298,10,10,158.37,runs/2025-11-13_12-32-41/case_0011/ExactRobot_UpSideways_RegularRes.png
11,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,108.36931687685298,10,10,267.65,runs/2025-11-13_12-32-41/case_0011/ExactRobot_UpSidewaysDiagonal_RegularRes.png
12,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,33.45362404707371,4,4,214.77,runs/2025-11-13_12-32-41/case_0012/ExactRobot_VaryingLength_RegularRes.png
12,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,33.45362404707371,4,4,51.98,runs/2025-11-13_12-32-41/case_0012/ExactRobot_UpSideways_RegularRes.png
12,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,33.35530307777706,4,4,82.43,runs/2025-11-13_12-32-41/case_0012/ExactRobot_UpSidewaysDiagonal_RegularRes.png
13,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,63.8113883008419,6,6,342.1,runs/2025-11-13_12-32-41/case_0013/ExactRobot_VaryingLength_RegularRes.png
13,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,63.8113883008419,6,6,91.69,runs/2025-11-13_12-32-41/case_0013/ExactRobot_UpSideways_RegularRes.png
13,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,61.24209677616888,6,6,147.91,runs/2025-11-13_12-32-41/case_0013/ExactRobot_UpSidewaysDiagonal_RegularRes.png
14,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,158.6619037896906,15,27,1858.53,runs/2025-11-13_12-32-41/case_0014/ExactRobot_VaryingLength_RegularRes.png
14,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1420.86,runs/2025-11-13_12-32-41/case_0014/ExactRobot_UpSideways_RegularRes.png
14,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,140.435173883438,13,13,358.85,runs/2025-11-13_12-32-41/case_0014/ExactRobot_UpSidewaysDiagonal_RegularRes.png
15,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,37.0,4,4,237.7,runs/2025-11-13_12-32-41/case_0015/ExactRobot_VaryingLength_RegularRes.png
15,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,37.0,4,4,60.5,runs/2025-11-13_12-32-41/case_0015/ExactRobot_UpSideways_RegularRes.png
15,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,33.520264114718465,4,4,88.48,runs/2025-11-13_12-32-41/case_0015/ExactRobot_UpSidewaysDiagonal_RegularRes.png
16,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,47.0,5,5,288.54,runs/2025-11-13_12-32-41/case_0016/ExactRobot_VaryingLength_RegularRes.png
16,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,47.0,5,5,77.62,runs/2025-11-13_12-32-41/case_0016/ExactRobot_UpSideways_RegularRes.png
16,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,37.89175452044327,4,4,88.54,runs/2025-11-13_12-32-41/case_0016/ExactRobot_UpSidewaysDiagonal_RegularRes.png
17,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,31.18033988749895,4,4,211.0,runs/2025-11-13_12-32-41/case_0017/ExactRobot_VaryingLength_RegularRes.png
17,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,31.18033988749895,4,4,55.61,runs/2025-11-13_12-32-41/case_0017/ExactRobot_UpSideways_RegularRes.png
17,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,31.18033988749895,4,4,89.63,runs/2025-11-13_12-32-41/case_0017/ExactRobot_UpSidewaysDiagonal_RegularRes.png
18,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,150.04159457879229,16,71,5537.13,runs/2025-11-13_12-32-41/case_0018/ExactRobot_VaryingLength_RegularRes.png
18,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,150.0312195418814,14,15,260.66,runs/2025-11-13_12-32-41/case_0018/ExactRobot_UpSideways_RegularRes.png
18,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,99.6396103067893,9,9,265.32,runs/2025-11-13_12-32-41/case_0018/ExactRobot_UpSidewaysDiagonal_RegularRes.png
19,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,59.40175425099138,6,6,364.67,runs/2025-11-13_12-32-41/case_0019/ExactRobot_VaryingLength_RegularRes.png
19,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,59.40175425099138,6,6,89.6,runs/2025-11-13_12-32-41/case_0019/ExactRobot_UpSideways_RegularRes.png
19,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,59.40175425099138,6,6,132.54,runs/2025-11-13_12-32-41/case_0019/ExactRobot_UpSidewaysDiagonal_RegularRes.png
20,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,83.41640786499875,8,8,532.22,runs/2025-11-13_12-32-41/case_0020/ExactRobot_VaryingLength_RegularRes.png
20,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,83.41640786499875,8,8,134.9,runs/2025-11-13_12-32-41/case_0020/ExactRobot_UpSideways_RegularRes.png
20,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,73.85896320969734,7,7,175.54,runs/2025-11-13_12-32-41/case_0020/ExactRobot_UpSidewaysDiagonal_RegularRes.png
21,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,104.08304597359458,10,10,693.52,runs/2025-11-13_12-32-41/case_0021/ExactRobot_VaryingLength_RegularRes.png
21,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,104.08304597359458,10,10,173.9,runs/2025-11-13_12-32-41/case_0021/ExactRobot_UpSideways_RegularRes.png
21,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,90.47685023924873,8,8,207.23,runs/2025-11-13_12-32-41/case_0021/ExactRobot_UpSidewaysDiagonal_RegularRes.png
22,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,68.1049731745428,7,8,548.42,runs/2025-11-13_12-32-41/case_0022/ExactRobot_VaryingLength_RegularRes.png
22,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,71.6468827043885,7,7,119.69,runs/2025-11-13_12-32-41/case_0022/ExactRobot_UpSideways_RegularRes.png
22,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,50.12027268250542,5,5,120.15,runs/2025-11-13_12-32-41/case_0022/ExactRobot_UpSidewaysDiagonal_RegularRes.png
23,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,108.0,11,11,686.3,runs/2025-11-13_12-32-41/case_0023/ExactRobot_VaryingLength_RegularRes.png
23,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,111.26267650163207,10,10,173.92,runs/2025-11-13_12-32-41/case_0023/ExactRobot_UpSideways_RegularRes.png
23,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,104.33750454061341,9,9,247.69,runs/2025-11-13_12-32-41/case_0023/ExactRobot_UpSidewaysDiagonal_RegularRes.png
24,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,15.033296378372908,2,2,76.43,runs/2025-11-13_12-32-41/case_0024/ExactRobot_VaryingLength_RegularRes.png
24,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,15.033296378372908,2,2,18.89,runs/2025-11-13_12-32-41/case_0024/ExactRobot_UpSideways_RegularRes.png
24,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,15.033296378372908,2,2,28.68,runs/2025-11-13_12-32-41/case_0024/ExactRobot_UpSidewaysDiagonal_RegularRes.png
25,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,43.601470508735446,5,5,300.11,runs/2025-11-13_12-32-41/case_0025/ExactRobot_VaryingLength_RegularRes.png
25,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,48.0312195418814,5,5,77.1,runs/2025-11-13_12-32-41/case_0025/ExactRobot_UpSideways_RegularRes.png
25,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,35.62741699796952,4,4,85.54,runs/2025-11-13_12-32-41/case_0025/ExactRobot_UpSidewaysDiagonal_RegularRes.png
26,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,84.63014581273465,9,9,611.1,runs/2025-11-13_12-32-41/case_0026/ExactRobot_VaryingLength_RegularRes.png
26,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,92.2788205960997,9,9,158.64,runs/2025-11-13_12-32-41/case_0026/ExactRobot_UpSideways_RegularRes.png
26,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,66.55665362504259,6,6,157.23,runs/2025-11-13_12-32-41/case_0026/ExactRobot_UpSidewaysDiagonal_RegularRes.png
27,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,129.2065556157337,13,21,1666.5,runs/2025-11-13_12-32-41/case_0027/ExactRobot_VaryingLength_RegularRes.png
27,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,608.47,runs/2025-11-13_12-32-41/case_0027/ExactRobot_UpSideways_RegularRes.png
27,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,125.17650955862563,11,13,381.19,runs/2025-11-13_12-32-41/case_0027/ExactRobot_UpSidewaysDiagonal_RegularRes.png
28,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,153.46424919657298,15,36,2798.55,runs/2025-11-13_12-32-41/case_0028/ExactRobot_VaryingLength_RegularRes.png
28,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1940.7,runs/2025-11-13_12-32-41/case_0028/ExactRobot_UpSideways_RegularRes.png
28,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,171.29873883285617,15,15,418.13,runs/2025-11-13_12-32-41/case_0028/ExactRobot_UpSidewaysDiagonal_RegularRes.png
29,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,32.52996408614167,4,4,230.41,runs/2025-11-13_12-32-41/case_0029/ExactRobot_VaryingLength_RegularRes.png
29,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,32.52996408614167,4,4,55.38,runs/2025-11-13_12-32-41/case_0029/ExactRobot_UpSideways_RegularRes.png
29,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,32.52996408614167,4,4,87.34,runs/2025-11-13_12-32-41/case_0029/ExactRobot_UpSidewaysDiagonal_RegularRes.png
30,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,45.40175425099138,5,5,327.97,runs/2025-11-13_12-32-41/case_0030/ExactRobot_VaryingLength_RegularRes.png
30,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,45.40175425099138,5,5,81.38,runs/2025-11-13_12-32-41/case_0030/ExactRobot_UpSideways_RegularRes.png
30,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,34.71046297156409,4,4,89.93,runs/2025-11-13_12-32-41/case_0030/ExactRobot_UpSidewaysDiagonal_RegularRes.png
31,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,128480.01,runs/2025-11-13_12-32-41/case_0031/ExactRobot_VaryingLength_RegularRes.png
31,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,1805.27,runs/2025-11-13_12-32-41/case_0031/ExactRobot_UpSideways_RegularRes.png
31,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,50020.19,runs/2025-11-13_12-32-41/case_0031/ExactRobot_UpSidewaysDiagonal_RegularRes.png
32,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,134.8062484748657,13,58,4595.11,runs/2025-11-13_12-32-41/case_0032/ExactRobot_VaryingLength_RegularRes.png
32,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,144.770329614269,14,14,251.44,runs/2025-11-13_12-32-41/case_0032/ExactRobot_UpSideways_RegularRes.png
32,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,108.09271719118384,10,10,264.88,runs/2025-11-13_12-32-41/case_0032/ExactRobot_UpSidewaysDiagonal_RegularRes.png
33,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,108.08304597359458,10,10,655.12,runs/2025-11-13_12-32-41/case_0033/ExactRobot_VaryingLength_RegularRes.png
33,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,108.08304597359458,10,10,160.44,runs/2025-11-13_12-32-41/case_0033/ExactRobot_UpSideways_RegularRes.png
33,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,104.2484567313166,9,9,213.73,runs/2025-11-13_12-32-41/case_0033/ExactRobot_UpSidewaysDiagonal_RegularRes.png
34,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,20.63014581273465,3,3,159.1,runs/2025-11-13_12-32-41/case_0034/ExactRobot_VaryingLength_RegularRes.png
34,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,20.63014581273465,3,3,39.27,runs/2025-11-13_12-32-41/case_0034/ExactRobot_UpSideways_RegularRes.png
34,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,21.36358412010565,3,3,59.69,runs/2025-11-13_12-32-41/case_0034/ExactRobot_UpSidewaysDiagonal_RegularRes.png
35,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,3.0,2,2,81.39,runs/2025-11-13_12-32-41/case_0035/ExactRobot_VaryingLength_RegularRes.png
35,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,3.0,2,2,20.62,runs/2025-11-13_12-32-41/case_0035/ExactRobot_UpSideways_RegularRes.png
35,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,3.0,2,2,32.34,runs/2025-11-13_12-32-41/case_0035/ExactRobot_UpSidewaysDiagonal_RegularRes.png
36,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,0,inf,0,0,11692.09,runs/2025-11-13_12-32-41/case_0036/ExactRobot_VaryingLength_RegularRes.png
36,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,0,inf,0,0,291.18,runs/2025-11-13_12-32-41/case_0036/ExactRobot_UpSideways_RegularRes.png
36,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,0,inf,0,0,1269.15,runs/2025-11-13_12-32-41/case_0036/ExactRobot_UpSidewaysDiagonal_RegularRes.png
37,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,116.31782106327636,11,11,691.73,runs/2025-11-13_12-32-41/case_0037/ExactRobot_VaryingLength_RegularRes.png
37,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,116.31782106327636,11,11,177.97,runs/2025-11-13_12-32-41/case_0037/ExactRobot_UpSideways_RegularRes.png
37,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,99.63293150990842,9,9,224.51,runs/2025-11-13_12-32-41/case_0037/ExactRobot_UpSidewaysDiagonal_RegularRes.png
38,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,108.1245154965971,10,10,631.18,runs/2025-11-13_12-32-41/case_0038/ExactRobot_VaryingLength_RegularRes.png
38,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,108.1245154965971,10,10,174.23,runs/2025-11-13_12-32-41/case_0038/ExactRobot_UpSideways_RegularRes.png
38,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,96.50134527551532,9,9,239.33,runs/2025-11-13_12-32-41/case_0038/ExactRobot_UpSidewaysDiagonal_RegularRes.png
39,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,37.92838827718412,4,4,263.31,runs/2025-11-13_12-32-41/case_0039/ExactRobot_VaryingLength_RegularRes.png
39,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,37.92838827718412,4,4,64.02,runs/2025-11-13_12-32-41/case_0039/ExactRobot_UpSideways_RegularRes.png
39,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,37.92838827718412,4,4,101.45,runs/2025-11-13_12-32-41/case_0039/ExactRobot_UpSidewaysDiagonal_RegularRes.png
40,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,35.180339887498945,4,4,227.74,runs/2025-11-13_12-32-41/case_0040/ExactRobot_VaryingLength_RegularRes.png
40,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,35.180339887498945,4,4,55.96,runs/2025-11-13_12-32-41/case_0040/ExactRobot_UpSideways_RegularRes.png
40,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,31.72308292331602,3,3,55.36,runs/2025-11-13_12-32-41/case_0040/ExactRobot_UpSidewaysDiagonal_RegularRes.png
41,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,27.297058540778355,3,3,176.52,runs/2025-11-13_12-32-41/case_0041/ExactRobot_VaryingLength_RegularRes.png
41,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,27.297058540778355,3,3,44.51,runs/2025-11-13_12-32-41/case_0041/ExactRobot_UpSideways_RegularRes.png
41,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,21.213203435596427,2,2,35.25,runs/2025-11-13_12-32-41/case_0041/ExactRobot_UpSidewaysDiagonal_RegularRes.png
42,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,115.40175425099139,11,11,728.37,runs/2025-11-13_12-32-41/case_0042/ExactRobot_VaryingLength_RegularRes.png
42,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,115.40175425099139,11,11,177.47,runs/2025-11-13_12-32-41/case_0042/ExactRobot_UpSideways_RegularRes.png
42,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,102.8758737292861,9,9,215.36,runs/2025-11-13_12-32-41/case_0042/ExactRobot_UpSidewaysDiagonal_RegularRes.png
43,ExactRobot_VaryingLength_RegularRes,ExactRobot,VaryingLength,RegularRes,1,39.65247584249853,4,4,240.7,runs/2025-11-13_12-32-41/case_0043/ExactRobot_VaryingLength_RegularRes.png
43,ExactRobot_UpSideways_RegularRes,ExactRobot,UpSideways,RegularRes,1,39.65247584249853,4,4,60.37,runs/2025-11-13_12-32-41/case_0043/ExactRobot_UpSideways_RegularRes.png
43,ExactRobot_UpSidewaysDiagonal_RegularRes,ExactRobot,UpSidewaysDiagonal,RegularRes,1,39.65247584249853,4,4,90.75,runs/2025-11-13_12-32-41/case_0043/ExactRobot_UpSidewaysDiagonal_RegularRes.png
